,DATE,NAME,TAVG,TMIN,TMAX
336,1980.0,FL,21.651379310344826,15.639830508474576,27.6046875
337,1981.0,FL,21.237704918032787,14.705714285714286,27.701194029850747
338,1982.0,FL,22.5841935483871,16.61030303030303,28.328636363636363
339,1983.0,FL,21.3264406779661,15.773636363636363,26.98476923076923
340,1984.0,FL,21.669999999999998,15.733157894736841,27.499152542372883
341,1985.0,FL,22.11888888888889,16.063,28.173684210526318
342,1986.0,FL,22.635744680851065,16.74875,28.465090909090907
343,1987.0,FL,21.805500000000002,16.210208333333334,27.531458333333333
344,1988.0,FL,21.60727272727273,15.67,27.636206896551727
345,1989.0,FL,22.268214285714286,16.10607142857143,28.475254237288134
346,1990.0,FL,23.126964285714283,17.072105263157894,29.189298245614033
347,1991.0,FL,22.736379310344827,17.163898305084746,28.32693548387097
348,1992.0,FL,21.7634,16.044509803921567,27.431176470588234
349,1993.0,FL,21.799473684210525,16.000172413793102,27.6125
350,1994.0,FL,22.327241379310344,16.879322033898305,27.804354838709674
351,1995.0,FL,21.836744186046513,16.105,27.57265306122449
352,1996.0,FL,21.419807692307693,15.57423076923077,27.32633333333333
353,1997.0,FL,22.41090909090909,16.675,28.0842
354,1998.0,FL,22.797843137254905,17.197407407407407,28.388749999999998
355,1999.0,FL,22.087142857142858,16.101153846153846,28.114074074074075
356,2000.0,FL,21.625217391304346,15.600851063829788,27.899454545454546
357,2001.0,FL,22.09607843137255,16.55450980392157,27.607068965517243
358,2002.0,FL,22.05068181818182,16.546,27.66333333333333
359,2003.0,FL,22.10679245283019,16.72214285714286,27.492166666666666
360,2004.0,FL,22.14630434782609,16.70255319148936,27.58519230769231
361,2005.0,FL,22.085294117647056,16.894905660377358,27.270500000000002
362,2006.0,FL,22.358732394366196,16.666712328767126,28.017721518987344
363,2007.0,FL,22.73378787878788,17.26060606060606,28.21
364,2008.0,FL,22.338524590163935,16.853064516129034,27.742537313432837
365,1965.0,GA,17.48402985074627,10.838428571428572,24.138873239436617
366,1966.0,GA,16.62333333333333,10.153375,23.137875
367,1967.0,GA,17.082222222222224,10.2044,24.059473684210527
368,1968.0,GA,16.556805555555556,9.641891891891891,23.548219178082192
369,1969.0,GA,16.37046875,9.705692307692308,23.129117647058823
370,1970.0,GA,17.274838709677418,10.4475,24.14348484848485
371,1971.0,GA,17.30731343283582,10.75695652173913,23.90558823529412
372,1972.0,GA,17.5585,11.078225806451613,24.10676923076923
373,1973.0,GA,17.412916666666664,10.931346153846155,23.948235294117644
374,1974.0,GA,17.656296296296293,10.903333333333334,24.469508196721314
375,1975.0,GA,17.55673469387755,11.086,24.144444444444442
376,1976.0,GA,16.32148148148148,9.353684210526316,23.31947368421053
377,1977.0,GA,17.167021276595744,10.247916666666667,24.19056603773585
378,1978.0,GA,16.982884615384616,10.081538461538461,23.962033898305084
379,1979.0,GA,16.780701754385966,10.312203389830508,23.257540983606557
380,1980.0,GA,16.993333333333332,10.30622950819672,23.82898305084746
381,1981.0,GA,16.764107142857142,9.788474576271186,23.86413793103448
382,1982.0,GA,17.7188,11.336545454545455,24.095
383,1983.0,GA,16.662380952380953,10.225294117647058,23.17685185185185
384,1984.0,GA,17.380526315789474,10.732156862745098,24.047234042553193
385,1985.0,GA,17.6215,11.183076923076923,24.02745098039216
386,1986.0,GA,18.254222222222225,11.839464285714286,24.896851851851853
387,1987.0,GA,17.09318181818182,10.550192307692308,23.79690909090909
388,1988.0,GA,16.99304347826087,10.20156862745098,23.63056603773585
389,1989.0,GA,17.651063829787233,11.287115384615383,23.799454545454545
390,1990.0,GA,18.64962962962963,11.76603448275862,25.539499999999997
391,1991.0,GA,17.92088888888889,11.887962962962964,23.874000000000002
392,1992.0,GA,16.84549019607843,10.659615384615384,22.98796296296296
393,1993.0,GA,17.35333333333333,10.852641509433962,23.70727272727273
394,1994.0,GA,17.34,11.1298,23.458771929824564
395,1995.0,GA,17.512619047619047,11.091111111111111,23.9
396,1996.0,GA,16.910625,10.381568627450982,23.27890909090909
397,1997.0,GA,17.050444444444445,10.750204081632653,23.294313725490195
398,1998.0,GA,18.39,12.155434782608696,24.553461538461537
399,1999.0,GA,17.567714285714285,10.804166666666667,24.275000000000002
400,2000.0,GA,17.245405405405407,10.315263157894737,24.057959183673468
401,2001.0,GA,17.337441860465116,10.72232558139535,23.908148148148147
402,2002.0,GA,17.426976744186046,11.141363636363637,23.840645161290322
403,2003.0,GA,16.78519230769231,10.67320754716981,22.962923076923076
404,2004.0,GA,16.924074074074074,10.764363636363635,23.381756756756758
405,2005.0,GA,16.707234042553193,10.409787234042552,23.116727272727275
406,2006.0,GA,17.6376,10.857115384615385,24.355084745762714
407,2007.0,GA,17.691041666666667,10.94625,24.52701754385965
408,2008.0,GA,16.696666666666665,10.063695652173914,23.387199999999996
409,1965.0,ID,7.469883720930232,0.061777777777777806,14.91919540229885
410,1966.0,ID,7.725416666666667,-0.2401,15.668571428571429
